,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,Kmeans_Clusters
10375,2020-9-21-11,Format5,720,300,216000,Inter222,Video,Desktop,Display,355911,196260,171330,21283,1737.93,0.35,1129.66,12.422226113348508,10.143757660654876,0.08165813090259832,4
10376,2020-9-1-17,Format3,480,70,33600,Inter223,Web,Mobile,Video,1774228,959462,913986,5072,1738.21,0.35,1129.83,0.5549319136179329,1.9017906182370408,0.3427070189274448,0
10377,2020-9-2-20,Format5,720,300,216000,Inter226,Web,Mobile,Display,538337,241888,202690,22934,1738.68,0.35,1130.14,11.314815728452317,8.578025556268193,0.07581233103688846,4
10378,2020-10-18-16,Format6,336,250,84000,Inter229,Video,Desktop,Video,423480,243384,193824,20276,1738.74,0.35,1130.18,10.46103681690606,8.970715700842002,0.08575360031564411,4
10379,2020-10-1-20,Format6,336,250,84000,Inter221,App,Mobile,Display,4014276,1241135,1151091,8386,1738.8,0.35,1130.22,0.7285262416264222,1.5105669317195598,0.20734557595993322,0
10380,2020-10-10-18,Format5,720,300,216000,Inter225,Video,Mobile,Video,433641,226508,182567,20202,1738.91,0.35,1130.29,11.065526628580193,9.524777205080873,0.08607613107613107,4
10381,2020-10-4-11,Format5,720,300,216000,Inter221,App,Mobile,Video,352190,200487,167495,19197,1738.94,0.35,1130.31,11.46123764888504,10.382041254962836,0.09058394540813669,4
10382,2020-9-15-18,Format7,300,600,180000,Inter227,App,Mobile,Display,2032738,905769,861065,5607,1739.49,0.35,1130.67,0.6511703529930958,2.0201610795932945,0.3102354200107009,0
10383,2020-10-12-17,Format3,480,70,33600,Inter227,App,Mobile,Video,2902445,1079482,1010100,5956,1739.83,0.35,1130.89,0.5896445896445897,1.7224334224334223,0.2921138347884486,0
10384,2020-9-27-16,Format5,720,300,216000,Inter227,App,Mobile,Display,353303,210680,177601,19358,1740.39,0.35,1131.25,10.899713402514626,9.799438066227106,0.0899054654406447,4
10385,2020-9-2-9,Format7,300,600,180000,Inter222,Video,Desktop,Display,1942622,905141,855058,4417,1740.45,0.35,1131.29,0.5165731447457366,2.035475956017019,0.39403441249717003,0
10386,2020-10-6-20,Format3,480,70,33600,Inter218,App,Mobile,Display,4193838,1191622,1103269,7735,1740.75,0.35,1131.49,0.7010982815614324,1.5778110324861843,0.22504848093083388,0
10387,2020-11-7-20,Format3,480,70,33600,Inter222,Video,Desktop,Display,2662058,1119017,1075203,5506,1740.98,0.35,1131.63,0.5120893449888068,1.6192105118754319,0.3161968761351253,0
10388,2020-9-12-7,Format5,720,300,216000,Inter226,Web,Mobile,Display,191228,136291,121782,17799,1741.22,0.35,1131.79,14.615460412868897,14.297843687901333,0.0978268442047306,4
10389,2020-10-31-10,Format3,480,70,33600,Inter218,App,Mobile,Video,2015858,901225,847183,4024,1741.37,0.35,1131.89,0.4749859239385115,2.0554826997236724,0.43274602385685884,0
10390,2020-9-20-19,Format7,300,600,180000,Inter227,App,Mobile,Display,2276152,1059329,1013027,6086,1741.44,0.35,1131.94,0.6007737207399211,1.7190459879154258,0.28613867893526124,0
10391,2020-9-14-12,Format3,480,70,33600,Inter229,Video,Desktop,Display,2462896,933733,869029,6203,1741.52,0.35,1131.99,0.7137851556162107,2.003983756583497,0.28075447364178624,0
10392,2020-10-8-21,Format5,720,300,216000,Inter228,Video,Mobile,Video,566527,259262,214574,21174,1741.54,0.35,1132.0,9.867924352437853,8.116267581347227,0.08224898460375933,4
10393,2020-11-6-9,Format3,480,70,33600,Inter222,Video,Desktop,Video,2093572,908890,855340,4004,1741.55,0.35,1132.01,0.4681179414034185,2.036090911216592,0.43495254745254747,0
10394,2020-10-24-22,Format5,720,300,216000,Inter229,Video,Desktop,Video,641312,289008,233196,24682,1741.71,0.35,1132.11,10.584229575121357,7.468867390521278,0.07056599951381574,4
10395,2020-10-20-17,Format3,480,70,33600,Inter229,Video,Desktop,Video,1915671,899645,856141,4598,1741.7,0.35,1132.11,0.537061068211895,2.034361162472069,0.3787951283166594,0
10396,2020-11-5-16,Format4,120,600,72000,Inter219,Video,Desktop,Display,150747,122025,102480,22129,1741.74,0.35,1132.13,21.593481654957063,16.99590163934426,0.0787084820823354,1
10397,2020-9-16-19,Format3,480,70,33600,Inter228,Video,Mobile,Video,3858428,1224318,1142209,8240,1741.99,0.35,1132.29,0.7214091291523705,1.5251061758399733,0.21140655339805825,0
10398,2020-9-4-18,Format5,720,300,216000,Inter222,Video,Desktop,Display,417093,217090,185237,20984,1742.22,0.35,1132.45,11.328190372333822,9.405356381284516,0.08302611513534121,4
10399,2020-11-4-18,Format3,480,70,33600,Inter219,Video,Desktop,Video,3227814,1198261,1113096,6180,1742.23,0.35,1132.45,0.5552081761141896,1.5652109072353149,0.2819142394822006,0
10400,2020-10-4-7,Format3,480,70,33600,Inter229,Video,Desktop,Video,1765142,753988,705325,4285,1742.4,0.35,1132.56,0.6075213554035374,2.470350547619892,0.4066277712952159,0
10401,2020-10-26-12,Format5,720,300,216000,Inter227,App,Mobile,Video,422740,230939,184110,18902,1742.68,0.35,1132.74,10.266688392808646,9.465428276573787,0.09219553486403556,4
10402,2020-9-17-19,Format3,480,70,33600,Inter225,Video,Mobile,Display,3461317,1173526,1085790,7434,1743.13,0.35,1133.03,0.6846627800955986,1.6054025179822986,0.23448076405703525,0
10403,2020-9-21-0,Format5,720,300,216000,Inter224,Web,Desktop,Video,303066,188320,158875,14931,1743.46,0.35,1133.25,9.397954366640441,10.973784421715186,0.11676779853995044,4
10404,2020-10-25-6,Format1,300,250,75000,Inter228,Video,Mobile,Display,1525653,859143,837892,2055,1743.7,0.35,1133.4,0.24525833878351863,2.0810557923932915,0.8485158150851582,0
10405,2020-10-31-6,Format1,300,250,75000,Inter223,Web,Mobile,Display,1655523,887213,855179,1972,1743.73,0.35,1133.43,0.2305949982401345,2.0390234091342276,0.8842444219066937,0
10406,2020-9-13-12,Format6,336,250,84000,Inter221,App,Mobile,Display,363824,201212,177784,21920,1743.86,0.35,1133.51,12.329568465103721,9.808869189578365,0.07955565693430657,4
10407,2020-10-9-20,Format3,480,70,33600,Inter222,Video,Desktop,Display,3194360,1136967,1061913,7159,1743.94,0.35,1133.56,0.6741606892466709,1.642262595900041,0.24360106160078224,0
10408,2020-10-12-10,Format6,336,250,84000,Inter222,Video,Desktop,Video,1600736,796323,758100,4373,1744.19,0.35,1133.73,0.5768368289143913,2.3007386888273316,0.39885433340955867,0
10409,2020-10-10-12,Format3,480,70,33600,Inter225,Video,Mobile,Video,1865144,777240,725812,4242,1744.25,0.35,1133.76,0.58444886554645,2.403170517985374,0.41118576143328617,0
10410,2020-9-4-8,Format7,300,600,180000,inter230,Video,Mobile,Display,878182,582415,557840,3011,1745.11,0.35,1134.32,0.5397605048042449,3.128334289401979,0.5795782132181999,0
10411,2020-9-5-6,Format4,120,600,72000,Inter228,Video,Mobile,Display,112795,95140,80930,12100,1745.19,0.35,1134.37,14.951192388483875,21.564191276411712,0.1442305785123967,1
10412,2020-10-8-0,Format5,720,300,216000,Inter217,Web,Desktop,Video,337488,205129,177468,16207,1745.49,0.35,1134.57,9.132350620957018,9.83551964297789,0.10769975936323811,4
10413,2020-10-16-17,Format3,480,70,33600,Inter217,Web,Desktop,Video,2650549,1019654,949693,6119,1745.62,0.35,1134.65,0.6443134781450427,1.838088729726343,0.2852786403007027,0
10414,2020-9-16-16,Format7,300,600,180000,Inter219,Video,Desktop,Video,2671970,1093547,1021620,6831,1745.64,0.35,1134.67,0.6686439184824102,1.708697950314207,0.25554677206851123,0
10415,2020-11-5-14,Format5,720,300,216000,Inter227,App,Mobile,Video,158036,122526,102530,17004,1746.08,0.35,1134.95,16.584414317760658,17.029942455866575,0.10268642672312396,4
10416,2020-9-25-6,Format4,120,600,72000,Inter222,Video,Desktop,Display,124159,99949,84868,12013,1746.22,0.35,1135.04,14.154922939152566,20.57571758495546,0.14536085906934154,1
10417,2020-9-11-19,Format3,480,70,33600,Inter227,App,Mobile,Video,3399317,1399291,1333407,6775,1746.66,0.35,1135.33,0.5080969276447477,1.3099226267748707,0.25780959409594095,0
10418,2020-10-23-16,Format5,720,300,216000,Inter227,App,Mobile,Display,399873,222103,180208,17146,1747.12,0.35,1135.63,9.514560951789043,9.69501908905265,0.10189665228041525,4
10419,2020-11-4-21,Format3,480,70,33600,Inter221,App,Mobile,Video,4506690,1510202,1412696,7039,1747.25,0.35,1135.71,0.49826714310792986,1.236819528051329,0.2482241795709618,0
10420,2020-11-5-10,Format6,336,250,84000,Inter220,Web,Mobile,Display,2102546,933893,882901,3961,1747.56,0.35,1135.91,0.44863467138444746,1.9793385668381847,0.44119161827821257,0
10421,2020-10-1-7,Format5,720,300,216000,inter230,Video,Mobile,Display,195835,145307,126807,19759,1747.6,0.35,1135.94,15.581947368836104,13.781573572436852,0.08844577154714307,4
10422,2020-9-2-11,Format3,480,70,33600,Inter225,Video,Mobile,Video,1869811,905564,847793,4691,1747.83,0.35,1136.09,0.5533190295272549,2.0616235331030097,0.37259219782562353,0
10423,2020-9-15-4,Format2,728,90,65520,inter230,Video,Mobile,Video,1916082,1157097,1082448,1112,1747.83,0.35,1136.09,0.10273010805137983,1.6147011219014678,1.5717895683453236,0
10424,2020-9-5-10,Format3,480,70,33600,Inter223,Web,Mobile,Display,1764259,884447,820680,4774,1747.99,0.35,1136.19,0.5817127260320709,2.129928839498952,0.36614788437369084,0
10425,2020-10-7-22,Format5,720,300,216000,Inter227,App,Mobile,Display,625863,262240,223924,22315,1747.99,0.35,1136.19,9.965434701059287,7.806175309480002,0.07833251176338786,4
10426,2020-11-20-23,Format5,720,300,216000,Inter218,App,Mobile,Video,508373,269250,219952,23105,1747.99,0.35,1136.19,10.504564632283406,7.947143013021022,0.07565418740532352,4
10427,2020-10-24-2,Format1,300,250,75000,Inter228,Video,Mobile,Display,1581667,1037872,1008698,2575,1748.07,0.35,1136.25,0.2552795782285679,1.7329963973359717,0.67886213592233,0
10428,2020-9-5-9,Format5,720,300,216000,Inter229,Video,Desktop,Display,188263,135958,117675,14569,1748.34,0.35,1136.42,12.3807095814744,14.85736137667304,0.12000411833344772,4
10429,2020-9-5-8,Format5,720,300,216000,Inter220,Web,Mobile,Display,171773,125947,111561,15934,1748.47,0.35,1136.51,14.282769068043491,15.672770950421743,0.10973201958077068,4
10430,2020-10-22-9,Format3,480,70,33600,Inter224,Web,Desktop,Video,1934056,831621,780607,3869,1748.52,0.35,1136.54,0.4956399314892129,2.2399491677630357,0.4519307314551564,0
10431,2020-10-13-4,Format2,728,90,65520,Inter223,Web,Mobile,Display,2030197,1172289,1108909,1086,1748.56,0.35,1136.57,0.09793409558403801,1.5768291176282274,1.6100920810313075,0
10432,2020-10-2-3,Format6,336,250,84000,Inter223,Web,Mobile,Display,2531454,1369462,1307134,1135,1748.65,0.35,1136.63,0.08683118945724004,1.33777409202117,1.540660792951542,0
10433,2020-10-17-20,Format3,480,70,33600,Inter218,App,Mobile,Video,2608796,1104178,1051563,5524,1748.72,0.35,1136.67,0.5253132717678352,1.6629721661945123,0.3165677045619117,0
10434,2020-11-2-9,Format6,336,250,84000,Inter222,Video,Desktop,Video,414310,206019,174348,20987,1748.8,0.35,1136.72,12.037419414045472,10.030513685273132,0.08332777433649402,4
10435,2020-10-19-20,Format3,480,70,33600,Inter224,Web,Desktop,Video,3105574,1260484,1207583,6017,1749.41,0.35,1137.12,0.4982680279533581,1.4486871709853484,0.29074455708825,0
10436,2020-11-24-8,Format3,480,70,33600,Inter223,Web,Mobile,Video,1157380,656000,627550,3092,1750.01,0.35,1137.51,0.49270974424348657,2.788638355509521,0.5659799482535576,0
10437,2020-10-9-18,Format5,720,300,216000,inter230,Video,Mobile,Video,408756,212203,179900,20783,1750.08,0.35,1137.55,11.552529182879377,9.728071150639243,0.08420728480007698,4
10438,2020-9-22-18,Format5,720,300,216000,Inter229,Video,Desktop,Display,487581,231219,201298,24975,1750.32,0.35,1137.71,12.406978708183887,8.695168357360728,0.07008288288288288,4
10439,2020-10-8-19,Format3,480,70,33600,Inter226,Web,Mobile,Video,3080402,1043291,970614,6815,1750.33,0.35,1137.72,0.7021328767151515,1.8033224330166264,0.25683492296404986,0
10440,2020-11-17-9,Format3,480,70,33600,Inter227,App,Mobile,Display,1171282,633082,611131,3006,1751.02,0.35,1138.16,0.49187490079868307,2.8652122049118764,0.5825083166999334,0
10441,2020-9-8-20,Format5,720,300,216000,Inter228,Video,Mobile,Video,593158,254186,222486,27876,1751.05,0.35,1138.18,12.529327688034304,7.870382855550461,0.06281568374228727,4
10442,2020-10-29-18,Format3,480,70,33600,Inter219,Video,Desktop,Display,1935475,945212,902410,4771,1751.11,0.35,1138.22,0.5286953823650004,1.9404815992730575,0.36703206874869,0
10443,2020-10-6-12,Format6,336,250,84000,Inter227,App,Mobile,Video,2503753,849768,795570,5521,1751.28,0.35,1138.33,0.6939678469524995,2.2012896413891925,0.31720340518022094,0
10444,2020-10-18-17,Format5,720,300,216000,Inter222,Video,Desktop,Video,454446,243845,194423,20263,1751.33,0.35,1138.37,10.422120839612598,9.007833435344583,0.08642994620737304,4
10445,2020-9-12-0,Format5,720,300,216000,Inter228,Video,Mobile,Video,238428,160254,139641,11707,1751.44,0.35,1138.43,8.383640907756318,12.542448134860106,0.1496062185017511,4
10446,2020-11-19-21,Format6,336,250,84000,Inter220,Web,Mobile,Video,4538110,1774588,1669992,8164,1751.49,0.35,1138.47,0.4888646173155321,1.0488014313841025,0.21453821656050956,0
10447,2020-9-10-5,Format1,300,250,75000,Inter221,App,Mobile,Video,1555569,982670,956213,2377,1751.89,0.35,1138.73,0.2485847818425393,1.8321127196555582,0.7370172486327303,0
10448,2020-10-4-19,Format5,720,300,216000,Inter219,Video,Desktop,Video,420386,228023,187471,19702,1751.97,0.35,1138.78,10.509358780824767,9.345285404142508,0.08892345954725409,4
10449,2020-10-10-0,Format3,480,70,33600,Inter217,Web,Desktop,Display,1991785,957224,872670,3617,1752.06,0.35,1138.84,0.4144751165961933,2.0077005053456634,0.48439590821122475,0
10450,2020-9-27-7,Format3,480,70,33600,Inter218,App,Mobile,Display,957696,593679,565305,3625,1752.24,0.35,1138.95,0.6412467605982611,3.0996364794226126,0.48337655172413796,0
10451,2020-9-9-20,Format3,480,70,33600,Inter225,Video,Mobile,Display,3172417,1383289,1322610,5887,1752.45,0.35,1139.09,0.4451047549920233,1.324993762333568,0.29768133174791916,0
10452,2020-10-20-7,Format3,480,70,33600,Inter221,App,Mobile,Display,1826619,896032,838353,3815,1752.55,0.35,1139.16,0.45505890716679015,2.0904678578116855,0.4593840104849279,0
10453,2020-11-22-21,Format3,480,70,33600,Inter229,Video,Desktop,Video,2420357,1090636,1044074,5150,1752.59,0.35,1139.18,0.4932600562795358,1.6786070719125272,0.34030873786407767,0
10454,2020-11-23-17,Format3,480,70,33600,Inter228,Video,Mobile,Video,2013044,1001781,963521,4552,1752.75,0.35,1139.29,0.47243391685287606,1.8191092877062358,0.38505052724077327,0
10455,2020-9-16-17,Format3,480,70,33600,Inter225,Video,Mobile,Display,1805602,861001,824404,5247,1752.87,0.35,1139.36,0.6364597939845028,2.126226946982305,0.3340708976558033,0
10456,2020-9-4-9,Format3,480,70,33600,Inter220,Web,Mobile,Display,1651013,840354,790735,4006,1752.97,0.35,1139.43,0.5066172611557601,2.2168868204897976,0.43758612081877185,0
10457,2020-9-8-18,Format5,720,300,216000,Inter222,Video,Desktop,Video,447438,228433,195984,20719,1753.02,0.35,1139.47,10.571781369907747,8.944709772226304,0.08460929581543511,4
10458,2020-10-21-18,Format3,480,70,33600,Inter228,Video,Mobile,Display,2026341,945610,903343,4877,1753.18,0.35,1139.57,0.5398835215416514,1.9407688995210015,0.3594791880254255,0
10459,2020-9-4-7,Format6,336,250,84000,Inter220,Web,Mobile,Display,183641,130895,117161,15922,1753.6,0.35,1139.84,13.589846450610699,14.967437969972943,0.1101369174726793,4
10460,2020-9-2-4,Format7,300,600,180000,Inter227,App,Mobile,Display,2171919,1186994,1142116,1171,1753.67,0.35,1139.89,0.10252899005004745,1.5354569938605185,1.4975832621690863,0
10461,2020-10-18-6,Format4,120,600,72000,Inter224,Web,Desktop,Display,113342,89995,75333,10017,1753.75,0.35,1139.94,13.296961490980049,23.279970265355153,0.1750773684735949,1
10462,2020-9-19-8,Format3,480,70,33600,Inter229,Video,Desktop,Display,1112268,672085,649621,3488,1754.46,0.35,1140.4,0.5369284552069592,2.7007439722545916,0.5029988532110092,0
10463,2020-11-9-0,Format5,720,300,216000,Inter218,App,Mobile,Video,246629,169071,144781,17162,1754.77,0.35,1140.6,11.853765342137434,12.12016770156305,0.10224740706211397,4
10464,2020-11-5-14,Format3,480,70,33600,Inter222,Video,Desktop,Display,2340134,1079661,1027665,4502,1754.93,0.35,1140.7,0.4380805028876142,1.707686843475257,0.3898111950244336,0
10465,2020-9-25-22,Format5,720,300,216000,Inter224,Web,Desktop,Video,443798,233549,174833,23972,1755.07,0.35,1140.8,13.71137027906631,10.038551074453906,0.07321333222092441,4
10466,2020-9-22-7,Format3,480,70,33600,Inter224,Web,Desktop,Display,1115737,635080,603570,3482,1755.12,0.35,1140.83,0.576900773729642,2.9078980068591878,0.5040551407237219,0
10467,2020-10-1-18,Format6,336,250,84000,Inter218,App,Mobile,Video,3156335,1051288,972706,7447,1755.34,0.35,1140.97,0.7655961821968817,1.804594605153047,0.2357110245736538,0
10468,2020-9-4-19,Format5,720,300,216000,Inter224,Web,Desktop,Display,456731,229476,196020,22821,1755.77,0.35,1141.25,11.642179369452096,8.957096214671973,0.07693659348845362,4
10469,2020-10-26-7,Format5,720,300,216000,Inter222,Video,Desktop,Display,207326,147492,130250,21334,1755.99,0.35,1141.4,16.379270633397315,13.48168905950096,0.08230945907940376,4
10470,2020-10-1-10,Format3,480,70,33600,Inter223,Web,Mobile,Display,2173259,853808,790928,5394,1756.34,0.35,1141.62,0.6819836951024619,2.220606679748346,0.32560993696700036,0
10471,2020-11-23-13,Format5,720,300,216000,Inter229,Video,Desktop,Display,419129,223284,175180,24188,1756.33,0.35,1141.62,13.807512273090536,10.02585911633748,0.0726116255994708,4
10472,2020-9-6-6,Format4,120,600,72000,Inter218,App,Mobile,Display,127985,108940,92551,13464,1756.8,0.35,1141.92,14.547654806539098,18.98196669944139,0.13048128342245988,1
10473,2020-11-15-21,Format3,480,70,33600,Inter220,Web,Mobile,Display,4063134,1407001,1303375,6944,1757.78,0.35,1142.55,0.5327706914740578,1.3486371919056297,0.2531365207373272,0
10474,2020-10-1-3,Format2,728,90,65520,Inter217,Web,Desktop,Display,2352565,1334728,1274769,1292,1757.95,0.35,1142.67,0.10135169587588025,1.3790341622678306,1.360642414860681,0
10475,2020-11-4-18,Format5,720,300,216000,Inter221,App,Mobile,Video,421750,238991,195141,23104,1758.23,0.35,1142.85,11.839644154739394,9.01004914395232,0.07610067520775624,4
10476,2020-9-19-0,Format5,720,300,216000,Inter219,Video,Desktop,Video,231399,162444,138766,14013,1758.28,0.35,1142.88,10.098294971390686,12.670827147860425,0.12547491614928993,4
10477,2020-9-5-19,Format3,480,70,33600,inter230,Video,Mobile,Display,3298568,1261618,1172536,7526,1758.99,0.35,1143.34,0.6418566252976454,1.5001586305239243,0.23372176454956153,0
10478,2020-11-22-17,Format6,336,250,84000,Inter226,Web,Mobile,Display,463027,223336,189630,32183,1759.41,0.35,1143.61,16.971470758846174,9.2781205505458,0.05466892458751515,4
10479,2020-10-30-5,Format1,300,250,75000,Inter221,App,Mobile,Video,1387343,872263,843537,2223,1759.54,0.35,1143.7,0.2635331941574584,2.085907316454406,0.7915159694107062,0
10480,2020-9-30-11,Format3,480,70,33600,Inter226,Web,Mobile,Video,2168143,842838,756584,6040,1759.78,0.35,1143.86,0.7983251033593097,2.325954553625242,0.29135430463576156,0
10481,2020-10-27-12,Format3,480,70,33600,Inter227,App,Mobile,Display,2123969,891028,833243,4739,1759.82,0.35,1143.88,0.5687416515950329,2.1120129422029343,0.3713483857353872,0
10482,2020-9-30-12,Format5,720,300,216000,Inter226,Web,Mobile,Video,314610,199049,169916,18241,1760.08,0.35,1144.05,10.73530450340168,10.358530097224511,0.09649032399539499,4
